loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
1044,5, Graduate,1,450000.0,2190000.0,13.0,712,530000.0, Rejected
1045,0, Not Graduate,1,170000.0,470000.0,2.0,759,70000.0, Rejected
1046,1, Graduate,1,980000.0,2530000.0,2.0,604,180000.0, Rejected
1047,2, Graduate,0,70000.0,410000.0,21.0,631,60000.0, Rejected
1048,3, Graduate,0,90000.0,300000.0,5.0,840,95000.0, Rejected
1049,3, Not Graduate,0,70000.0,620000.0,14.0,881,30000.0, Rejected
1050,3, Graduate,0,140000.0,140000.0,5.0,524,160000.0, Rejected
1051,2, Not Graduate,0,70000.0,580000.0,25.0,747,100000.0, Rejected
1052,0, Graduate,1,940000.0,2810000.0,5.0,649,275000.0, Rejected
1053,3, Not Graduate,0,70000.0,640000.0,13.0,775,55000.0, Rejected
1054,0, Not Graduate,0,0.0,230000.0,3.0,699,0.0, Rejected
1055,1, Not Graduate,0,140000.0,890000.0,25.0,791,55000.0, Rejected
1056,5, Graduate,1,310000.0,1830000.0,16.0,849,70000.0, Rejected
1057,5, Not Graduate,0,70000.0,450000.0,24.0,792,45000.0, Rejected
1058,0, Graduate,0,100000.0,610000.0,14.0,568,125000.0, Rejected
1059,0, Graduate,0,40000.0,230000.0,2.0,846,35000.0, Rejected
1060,5, Graduate,0,50000.0,230000.0,2.0,794,20000.0, Rejected
1061,3, Not Graduate,1,220000.0,570000.0,2.0,644,35000.0, Rejected
1062,4, Not Graduate,1,230000.0,730000.0,20.0,756,200000.0, Approved
1063,4, Not Graduate,0,0.0,320000.0,14.0,843,0.0, Rejected
1064,2, Graduate,0,10000.0,250000.0,5.0,833,5000.0, Rejected
1065,5, Graduate,1,710000.0,1540000.0,1.0,637,580000.0, Rejected
1066,5, Not Graduate,0,0.0,560000.0,10.0,603,0.0, Rejected
1067,2, Graduate,0,0.0,300000.0,24.0,836,0.0, Rejected
1068,4, Graduate,0,70000.0,50000.0,4.0,639,75000.0, Rejected
1069,1, Graduate,1,1220000.0,980000.0,4.0,559,145000.0, Rejected
1070,3, Graduate,0,60000.0,60000.0,2.0,617,60000.0, Rejected
1071,3, Graduate,0,0.0,620000.0,15.0,886,0.0, Rejected
1072,1, Graduate,1,330000.0,450000.0,4.0,640,410000.0, Rejected
1073,1, Graduate,0,170000.0,790000.0,15.0,792,145000.0, Rejected
1074,4, Graduate,0,0.0,360000.0,12.0,703,0.0, Rejected
1075,2, Not Graduate,1,440000.0,2570000.0,15.0,606,195000.0, Rejected
1076,1, Graduate,0,120000.0,790000.0,15.0,684,25000.0, Rejected
1077,2, Graduate,1,1040000.0,2300000.0,3.0,822,880000.0, Rejected
1078,0, Graduate,0,30000.0,650000.0,24.0,694,40000.0, Rejected
1079,3, Graduate,0,80000.0,650000.0,16.0,644,65000.0, Rejected
1080,4, Not Graduate,0,110000.0,340000.0,14.0,816,125000.0, Rejected
1081,3, Not Graduate,0,30000.0,220000.0,5.0,364,15000.0, Rejected
1082,4, Graduate,0,120000.0,840000.0,18.0,521,85000.0, Rejected
1083,0, Graduate,1,320000.0,1210000.0,18.0,819,175000.0, Approved
1084,3, Not Graduate,0,100000.0,200000.0,3.0,885,25000.0, Rejected
1085,0, Not Graduate,0,40000.0,430000.0,15.0,709,25000.0, Rejected
1086,4, Graduate,0,130000.0,560000.0,15.0,642,150000.0, Rejected
1087,1, Graduate,1,670000.0,3140000.0,22.0,615,435000.0, Rejected
1088,3, Graduate,0,20000.0,540000.0,22.0,889,20000.0, Rejected
1089,0, Not Graduate,0,80000.0,470000.0,18.0,658,95000.0, Rejected
1090,5, Graduate,0,150000.0,780000.0,24.0,837,85000.0, Rejected
1091,3, Not Graduate,0,0.0,500000.0,19.0,681,0.0, Rejected
1092,3, Graduate,0,0.0,490000.0,24.0,614,0.0, Rejected
1093,3, Graduate,1,870000.0,2320000.0,3.0,647,400000.0, Rejected
1094,2, Graduate,0,20000.0,430000.0,18.0,390,10000.0, Rejected
1095,0, Graduate,0,0.0,340000.0,11.0,773,0.0, Rejected
1096,0, Graduate,0,0.0,630000.0,15.0,833,0.0, Rejected
1097,3, Graduate,1,640000.0,3610000.0,18.0,900,860000.0, Rejected
1098,1, Graduate,0,30000.0,460000.0,15.0,605,15000.0, Rejected
1099,3, Not Graduate,0,60000.0,390000.0,14.0,684,15000.0, Rejected
1100,2, Graduate,0,190000.0,690000.0,24.0,465,100000.0, Rejected
1101,4, Graduate,0,60000.0,430000.0,12.0,630,60000.0, Rejected
1102,2, Not Graduate,0,110000.0,530000.0,24.0,610,70000.0, Rejected
1103,1, Not Graduate,0,60000.0,250000.0,5.0,763,50000.0, Rejected
1104,3, Not Graduate,0,0.0,530000.0,24.0,755,0.0, Rejected
1105,0, Not Graduate,0,20000.0,640000.0,10.0,637,15000.0, Rejected
1106,5, Graduate,0,60000.0,440000.0,18.0,701,90000.0, Rejected
1107,3, Graduate,0,90000.0,520000.0,15.0,639,45000.0, Rejected
1108,1, Not Graduate,0,60000.0,100000.0,4.0,679,90000.0, Rejected
1109,0, Graduate,1,1440000.0,2520000.0,1.0,884,555000.0, Rejected
1110,2, Graduate,1,390000.0,620000.0,3.0,543,100000.0, Rejected
1111,4, Not Graduate,1,230000.0,1180000.0,19.0,851,265000.0, Rejected
1112,4, Graduate,1,1510000.0,1240000.0,1.0,661,1635000.0, Rejected
1113,3, Graduate,1,850000.0,4880000.0,20.0,748,1050000.0, Rejected
1114,2, Graduate,1,860000.0,1790000.0,2.0,686,500000.0, Rejected
1115,5, Graduate,0,40000.0,80000.0,4.0,793,55000.0, Rejected
1116,5, Graduate,1,720000.0,1960000.0,3.0,682,190000.0, Rejected
1117,1, Graduate,0,0.0,330000.0,25.0,776,0.0, Rejected
1118,4, Not Graduate,0,10000.0,490000.0,19.0,611,5000.0, Rejected
1119,2, Graduate,1,600000.0,3990000.0,17.0,640,730000.0, Rejected
1120,3, Graduate,0,0.0,350000.0,20.0,878,0.0, Rejected
1121,0, Not Graduate,0,70000.0,480000.0,25.0,630,50000.0, Rejected
1122,3, Not Graduate,1,730000.0,3560000.0,21.0,323,335000.0, Rejected
1123,3, Not Graduate,0,30000.0,160000.0,3.0,708,5000.0, Rejected
1124,2, Not Graduate,0,0.0,650000.0,10.0,676,0.0, Rejected
1125,4, Graduate,1,810000.0,5150000.0,15.0,627,605000.0, Rejected
1126,2, Graduate,1,1180000.0,960000.0,2.0,816,1255000.0, Approved
1127,0, Graduate,0,10000.0,210000.0,3.0,797,10000.0, Rejected
1128,2, Graduate,0,0.0,260000.0,4.0,875,0.0, Rejected
1129,1, Graduate,0,40000.0,650000.0,14.0,651,10000.0, Rejected
1130,3, Graduate,1,980000.0,4600000.0,18.0,336,560000.0, Rejected
1131,4, Not Graduate,0,0.0,310000.0,16.0,311,0.0, Rejected
1132,5, Graduate,0,0.0,390000.0,22.0,884,0.0, Rejected
1133,0, Graduate,0,60000.0,220000.0,5.0,736,50000.0, Rejected
1134,5, Graduate,0,0.0,560000.0,12.0,525,0.0, Rejected
1135,3, Graduate,1,990000.0,3430000.0,22.0,654,945000.0, Rejected
1136,2, Graduate,0,90000.0,600000.0,18.0,636,15000.0, Rejected
1137,5, Not Graduate,1,190000.0,1180000.0,24.0,774,50000.0, Rejected
1138,1, Graduate,0,100000.0,330000.0,24.0,866,115000.0, Rejected
1139,2, Graduate,1,580000.0,2970000.0,13.0,879,640000.0, Rejected
1140,3, Graduate,1,1060000.0,3540000.0,13.0,710,335000.0, Rejected
1141,5, Not Graduate,0,20000.0,120000.0,2.0,676,5000.0, Rejected
1142,0, Graduate,0,130000.0,620000.0,19.0,714,120000.0, Rejected
1143,5, Graduate,0,0.0,370000.0,15.0,858,0.0, Rejected
1144,5, Graduate,1,1000000.0,4350000.0,10.0,686,290000.0, Rejected
1145,4, Graduate,0,100000.0,270000.0,4.0,760,75000.0, Rejected
1146,5, Not Graduate,1,200000.0,830000.0,24.0,827,105000.0, Rejected
1147,3, Not Graduate,1,310000.0,600000.0,1.0,854,435000.0, Rejected
1148,0, Graduate,1,1240000.0,6450000.0,11.0,832,505000.0, Rejected
1149,3, Not Graduate,1,1060000.0,1390000.0,5.0,805,1195000.0, Approved
1150,1, Not Graduate,0,10000.0,350000.0,14.0,593,10000.0, Rejected
1151,2, Not Graduate,0,80000.0,260000.0,3.0,601,10000.0, Rejected
1152,5, Not Graduate,0,60000.0,600000.0,23.0,683,50000.0, Rejected
1153,4, Graduate,1,900000.0,3130000.0,18.0,676,215000.0, Rejected
1154,0, Graduate,1,740000.0,4740000.0,22.0,345,755000.0, Rejected
1155,4, Graduate,1,630000.0,2660000.0,23.0,678,560000.0, Rejected
1156,4, Not Graduate,0,200000.0,720000.0,20.0,771,25000.0, Rejected
1157,4, Graduate,0,0.0,240000.0,2.0,668,0.0, Rejected
1158,5, Not Graduate,1,380000.0,2170000.0,20.0,550,450000.0, Rejected
1159,0, Not Graduate,0,60000.0,480000.0,18.0,363,30000.0, Rejected
1160,0, Graduate,0,10000.0,600000.0,10.0,691,10000.0, Rejected
1161,4, Not Graduate,1,410000.0,1550000.0,21.0,635,220000.0, Rejected
1162,2, Graduate,0,10000.0,410000.0,10.0,652,15000.0, Rejected
1163,5, Graduate,0,120000.0,310000.0,3.0,773,100000.0, Rejected
1164,5, Not Graduate,0,100000.0,660000.0,16.0,746,105000.0, Rejected
1165,3, Graduate,0,150000.0,180000.0,5.0,666,35000.0, Rejected
1166,5, Not Graduate,1,440000.0,290000.0,3.0,845,70000.0, Approved
1167,4, Not Graduate,0,0.0,320000.0,12.0,738,0.0, Rejected
1168,1, Graduate,0,40000.0,150000.0,2.0,633,20000.0, Rejected
1169,4, Graduate,0,60000.0,280000.0,4.0,796,65000.0, Rejected
1170,0, Graduate,1,550000.0,3700000.0,10.0,309,495000.0, Rejected
1171,5, Graduate,0,40000.0,300000.0,4.0,852,25000.0, Rejected
1172,5, Not Graduate,0,0.0,520000.0,16.0,863,0.0, Rejected
1173,3, Graduate,0,80000.0,620000.0,11.0,876,25000.0, Rejected
1174,1, Graduate,0,80000.0,230000.0,2.0,846,15000.0, Rejected
1175,5, Graduate,0,30000.0,210000.0,5.0,753,40000.0, Rejected
1176,3, Graduate,1,2410000.0,2570000.0,4.0,624,2145000.0, Rejected
1177,3, Not Graduate,1,240000.0,1400000.0,17.0,819,240000.0, Rejected
1178,1, Graduate,0,40000.0,510000.0,22.0,754,20000.0, Rejected
1179,4, Not Graduate,0,170000.0,400000.0,1.0,710,105000.0, Rejected
1180,4, Graduate,1,1370000.0,3030000.0,4.0,747,295000.0, Rejected
1181,4, Not Graduate,0,20000.0,210000.0,5.0,707,25000.0, Rejected
1182,2, Graduate,1,870000.0,5580000.0,14.0,813,810000.0, Rejected
1183,4, Graduate,0,60000.0,610000.0,15.0,753,15000.0, Rejected
1184,1, Not Graduate,1,340000.0,860000.0,4.0,872,415000.0, Rejected
1185,2, Graduate,1,920000.0,3500000.0,13.0,308,665000.0, Rejected
1186,4, Not Graduate,1,490000.0,3120000.0,21.0,813,575000.0, Rejected
1187,2, Graduate,1,1030000.0,2730000.0,2.0,782,120000.0, Rejected
1188,1, Graduate,0,80000.0,550000.0,16.0,732,10000.0, Rejected
1189,4, Graduate,1,1810000.0,1940000.0,4.0,890,615000.0, Approved
1190,0, Not Graduate,0,70000.0,160000.0,1.0,807,30000.0, Rejected
1191,5, Graduate,0,170000.0,220000.0,3.0,632,200000.0, Rejected
1192,1, Graduate,1,520000.0,730000.0,3.0,617,565000.0, Rejected
1193,3, Graduate,1,510000.0,480000.0,2.0,626,490000.0, Rejected
1194,3, Graduate,1,410000.0,2640000.0,18.0,842,550000.0, Rejected
1195,1, Graduate,0,70000.0,510000.0,14.0,525,30000.0, Rejected
1196,3, Not Graduate,1,310000.0,410000.0,1.0,318,425000.0, Rejected
1197,1, Not Graduate,1,620000.0,1930000.0,23.0,803,850000.0, Approved
1198,0, Not Graduate,0,140000.0,280000.0,4.0,805,100000.0, Rejected
1199,1, Not Graduate,0,10000.0,60000.0,1.0,887,0.0, Rejected
1200,4, Graduate,0,30000.0,220000.0,1.0,823,35000.0, Rejected
1201,4, Not Graduate,0,20000.0,510000.0,13.0,608,10000.0, Rejected
1202,2, Graduate,1,820000.0,4900000.0,16.0,768,995000.0, Rejected
1203,3, Graduate,1,760000.0,3500000.0,14.0,352,250000.0, Rejected
1204,5, Graduate,1,1140000.0,3230000.0,3.0,320,975000.0, Rejected
1205,3, Graduate,1,1030000.0,2700000.0,2.0,850,835000.0, Rejected
1206,1, Not Graduate,0,60000.0,620000.0,16.0,885,15000.0, Rejected
1207,5, Graduate,1,340000.0,1790000.0,25.0,326,205000.0, Rejected
1208,5, Graduate,0,50000.0,680000.0,10.0,613,10000.0, Rejected
1209,3, Graduate,1,1080000.0,7460000.0,24.0,773,810000.0, Rejected
1210,5, Not Graduate,0,70000.0,380000.0,19.0,821,90000.0, Rejected
1211,5, Graduate,1,990000.0,1590000.0,1.0,710,475000.0, Rejected
1212,4, Graduate,0,50000.0,370000.0,24.0,817,60000.0, Rejected
1213,0, Graduate,0,40000.0,270000.0,5.0,888,15000.0, Rejected
1214,1, Not Graduate,1,420000.0,1480000.0,13.0,666,440000.0, Approved
1215,3, Graduate,0,70000.0,440000.0,10.0,631,95000.0, Rejected
1216,4, Graduate,1,420000.0,2320000.0,12.0,609,230000.0, Rejected
1217,2, Graduate,0,100000.0,360000.0,23.0,639,135000.0, Rejected
1218,5, Graduate,1,730000.0,3210000.0,17.0,442,590000.0, Rejected
1219,5, Graduate,0,10000.0,270000.0,4.0,656,5000.0, Rejected
1220,3, Graduate,0,70000.0,470000.0,17.0,696,95000.0, Rejected
1221,0, Not Graduate,0,30000.0,310000.0,19.0,716,5000.0, Rejected
1222,0, Graduate,0,30000.0,590000.0,22.0,302,5000.0, Rejected
1223,3, Graduate,0,100000.0,440000.0,23.0,750,95000.0, Rejected
1224,3, Not Graduate,0,40000.0,280000.0,4.0,873,50000.0, Rejected
1225,4, Graduate,0,20000.0,340000.0,17.0,698,25000.0, Rejected
1226,3, Graduate,0,0.0,170000.0,4.0,675,0.0, Rejected
1227,2, Graduate,0,70000.0,580000.0,18.0,780,100000.0, Rejected
1228,4, Graduate,1,1510000.0,7120000.0,14.0,846,1635000.0, Rejected
1229,5, Not Graduate,0,80000.0,370000.0,21.0,542,115000.0, Rejected
1230,5, Graduate,0,0.0,130000.0,1.0,677,0.0, Rejected
1231,5, Not Graduate,1,840000.0,3270000.0,25.0,755,900000.0, Rejected
1232,5, Graduate,0,80000.0,390000.0,20.0,809,105000.0, Rejected
1233,1, Graduate,1,570000.0,1610000.0,3.0,633,360000.0, Rejected
1234,2, Graduate,0,30000.0,630000.0,19.0,702,45000.0, Rejected
1235,4, Graduate,0,100000.0,480000.0,10.0,612,45000.0, Rejected
1236,4, Graduate,0,0.0,230000.0,1.0,718,0.0, Rejected
1237,5, Not Graduate,1,380000.0,610000.0,2.0,558,530000.0, Rejected
1238,0, Graduate,1,570000.0,1740000.0,22.0,664,830000.0, Approved
1239,4, Not Graduate,0,80000.0,380000.0,23.0,865,40000.0, Rejected
1240,2, Graduate,0,90000.0,480000.0,15.0,852,25000.0, Rejected
1241,3, Not Graduate,1,300000.0,910000.0,12.0,612,350000.0, Rejected
1242,2, Not Graduate,0,50000.0,640000.0,21.0,374,70000.0, Rejected
1243,5, Not Graduate,0,0.0,70000.0,2.0,653,0.0, Rejected
1244,5, Not Graduate,1,280000.0,870000.0,23.0,608,275000.0, Rejected
1245,1, Not Graduate,1,300000.0,620000.0,1.0,636,350000.0, Rejected
1246,4, Graduate,0,40000.0,600000.0,15.0,807,15000.0, Rejected
1247,4, Graduate,1,600000.0,1780000.0,5.0,828,880000.0, Rejected
1248,4, Graduate,1,860000.0,550000.0,1.0,627,525000.0, Rejected
1249,5, Not Graduate,0,50000.0,100000.0,3.0,407,50000.0, Rejected
1250,4, Graduate,0,20000.0,650000.0,17.0,635,15000.0, Rejected
1251,0, Not Graduate,0,20000.0,90000.0,3.0,680,15000.0, Rejected
1252,0, Graduate,1,860000.0,6020000.0,12.0,765,930000.0, Rejected
1253,3, Graduate,1,450000.0,2590000.0,15.0,490,670000.0, Rejected
1254,4, Graduate,0,20000.0,350000.0,12.0,872,20000.0, Rejected
1255,1, Graduate,1,2410000.0,1550000.0,3.0,620,2920000.0, Rejected
1256,3, Graduate,0,80000.0,500000.0,22.0,692,10000.0, Rejected
1257,5, Graduate,0,60000.0,460000.0,16.0,691,75000.0, Rejected
1258,4, Graduate,0,90000.0,380000.0,22.0,610,45000.0, Rejected
1259,0, Graduate,0,50000.0,60000.0,5.0,632,15000.0, Rejected
1260,1, Graduate,1,710000.0,1760000.0,5.0,791,185000.0, Rejected
1261,3, Graduate,0,90000.0,240000.0,1.0,865,95000.0, Rejected
1262,1, Not Graduate,1,150000.0,1020000.0,15.0,669,225000.0, Rejected
1263,4, Graduate,0,40000.0,190000.0,4.0,628,40000.0, Rejected
1264,2, Graduate,0,20000.0,560000.0,23.0,756,10000.0, Rejected
1265,1, Graduate,1,1130000.0,2440000.0,5.0,747,435000.0, Rejected
1266,1, Graduate,0,70000.0,510000.0,23.0,312,60000.0, Rejected
1267,5, Graduate,0,90000.0,300000.0,18.0,769,15000.0, Rejected
1268,0, Graduate,0,80000.0,250000.0,3.0,756,55000.0, Rejected
1269,4, Graduate,1,1570000.0,7200000.0,20.0,612,1620000.0, Rejected
1270,1, Graduate,0,110000.0,260000.0,1.0,791,160000.0, Rejected
1271,4, Graduate,0,0.0,610000.0,15.0,604,0.0, Rejected
1272,0, Not Graduate,0,60000.0,470000.0,24.0,680,25000.0, Rejected
1273,5, Not Graduate,0,0.0,450000.0,17.0,734,0.0, Rejected
1274,4, Graduate,1,1390000.0,9690000.0,13.0,753,1585000.0, Rejected
1275,0, Graduate,0,0.0,350000.0,19.0,828,0.0, Rejected
1276,0, Graduate,0,30000.0,590000.0,14.0,755,10000.0, Rejected
1277,3, Graduate,0,10000.0,560000.0,14.0,696,5000.0, Rejected
1278,5, Not Graduate,0,30000.0,410000.0,10.0,641,45000.0, Rejected
1279,5, Graduate,1,990000.0,2230000.0,4.0,625,320000.0, Rejected
1280,4, Graduate,0,110000.0,320000.0,3.0,826,115000.0, Rejected
1281,2, Graduate,1,550000.0,340000.0,5.0,620,240000.0, Rejected
1282,3, Not Graduate,0,100000.0,620000.0,12.0,389,80000.0, Rejected
1283,5, Graduate,0,80000.0,460000.0,15.0,666,100000.0, Rejected
1284,0, Graduate,1,560000.0,2470000.0,22.0,796,440000.0, Rejected
1285,5, Graduate,0,30000.0,190000.0,4.0,379,35000.0, Rejected
1286,2, Graduate,1,570000.0,2310000.0,22.0,839,395000.0, Approved
1287,1, Graduate,1,850000.0,4990000.0,12.0,639,1275000.0, Rejected
1288,1, Graduate,0,40000.0,90000.0,4.0,373,30000.0, Rejected
1289,5, Graduate,0,20000.0,250000.0,3.0,609,5000.0, Rejected
1290,5, Graduate,1,2100000.0,10810000.0,10.0,603,1390000.0, Rejected
1291,3, Graduate,0,70000.0,670000.0,25.0,782,80000.0, Rejected
1292,5, Graduate,0,50000.0,150000.0,2.0,689,65000.0, Rejected
1293,2, Graduate,0,70000.0,70000.0,2.0,893,50000.0, Rejected
1294,5, Graduate,0,0.0,240000.0,3.0,740,0.0, Rejected
1295,4, Not Graduate,1,220000.0,1090000.0,25.0,628,280000.0, Rejected
1296,2, Graduate,0,50000.0,330000.0,12.0,461,60000.0, Rejected
1297,3, Graduate,0,10000.0,220000.0,2.0,727,10000.0, Rejected
1298,4, Graduate,1,370000.0,1330000.0,25.0,635,460000.0, Rejected
1299,4, Graduate,0,30000.0,580000.0,14.0,813,25000.0, Rejected
1300,1, Not Graduate,0,0.0,260000.0,3.0,796,0.0, Rejected
1301,2, Graduate,1,2060000.0,2240000.0,5.0,631,325000.0, Rejected
1302,4, Not Graduate,0,40000.0,460000.0,23.0,634,60000.0, Rejected
1303,3, Graduate,1,1090000.0,6660000.0,23.0,834,330000.0, Rejected
1304,1, Graduate,1,390000.0,2660000.0,11.0,430,260000.0, Rejected
1305,4, Not Graduate,0,130000.0,210000.0,3.0,358,185000.0, Rejected
1306,2, Not Graduate,0,40000.0,70000.0,4.0,828,15000.0, Rejected
1307,1, Not Graduate,0,10000.0,670000.0,18.0,817,15000.0, Rejected
1308,2, Not Graduate,0,60000.0,380000.0,20.0,670,75000.0, Rejected
1309,2, Graduate,1,1050000.0,3940000.0,14.0,606,1555000.0, Rejected
1310,2, Not Graduate,1,130000.0,600000.0,12.0,798,65000.0, Rejected
1311,1, Graduate,0,50000.0,590000.0,22.0,840,25000.0, Rejected
1312,4, Not Graduate,1,370000.0,1580000.0,22.0,867,505000.0, Rejected
1313,5, Graduate,1,1750000.0,4630000.0,1.0,661,750000.0, Rejected
1314,0, Not Graduate,1,190000.0,1310000.0,20.0,609,165000.0, Rejected
1315,4, Graduate,0,10000.0,350000.0,10.0,710,10000.0, Rejected
1316,1, Graduate,0,30000.0,70000.0,2.0,676,15000.0, Rejected
1317,0, Graduate,0,70000.0,460000.0,13.0,655,100000.0, Rejected
1318,0, Not Graduate,1,650000.0,2770000.0,23.0,715,670000.0, Approved
1319,0, Graduate,0,0.0,460000.0,16.0,501,0.0, Rejected
1320,5, Graduate,0,140000.0,130000.0,5.0,632,40000.0, Rejected
1321,3, Graduate,0,0.0,150000.0,3.0,674,0.0, Rejected
1322,1, Graduate,0,60000.0,570000.0,13.0,776,25000.0, Rejected
1323,5, Not Graduate,0,60000.0,140000.0,3.0,624,65000.0, Rejected
1324,5, Graduate,1,820000.0,3790000.0,25.0,655,185000.0, Rejected
1325,3, Not Graduate,0,0.0,90000.0,1.0,837,0.0, Rejected
1326,0, Graduate,0,60000.0,130000.0,1.0,798,85000.0, Rejected
1327,3, Graduate,0,60000.0,350000.0,19.0,821,55000.0, Rejected
1328,3, Not Graduate,0,120000.0,110000.0,4.0,665,55000.0, Rejected
1329,5, Graduate,0,190000.0,420000.0,5.0,629,275000.0, Rejected
1330,1, Graduate,0,0.0,270000.0,4.0,639,0.0, Rejected
1331,2, Graduate,0,120000.0,780000.0,11.0,661,165000.0, Rejected
1332,3, Not Graduate,0,50000.0,620000.0,23.0,699,55000.0, Rejected
1333,3, Graduate,0,10000.0,380000.0,21.0,868,10000.0, Rejected
1334,0, Not Graduate,0,70000.0,70000.0,1.0,888,80000.0, Rejected
1335,0, Not Graduate,1,210000.0,920000.0,19.0,883,170000.0, Rejected
1336,5, Graduate,1,400000.0,2640000.0,12.0,675,495000.0, Rejected
1337,0, Graduate,0,70000.0,540000.0,19.0,717,90000.0, Rejected
1338,4, Graduate,0,10000.0,610000.0,14.0,683,5000.0, Rejected
1339,3, Graduate,1,1750000.0,8470000.0,18.0,664,1155000.0, Rejected
1340,0, Graduate,0,20000.0,680000.0,11.0,365,25000.0, Rejected
1341,1, Graduate,1,580000.0,3000000.0,23.0,849,485000.0, Rejected
1342,4, Graduate,1,1520000.0,10070000.0,16.0,618,1995000.0, Rejected
1343,5, Not Graduate,0,180000.0,860000.0,17.0,654,175000.0, Rejected
1344,2, Not Graduate,0,120000.0,180000.0,2.0,825,110000.0, Rejected
1345,3, Not Graduate,1,410000.0,510000.0,5.0,647,60000.0, Rejected
1346,3, Graduate,0,90000.0,360000.0,11.0,627,45000.0, Rejected
1347,1, Graduate,0,50000.0,200000.0,2.0,604,40000.0, Rejected
1348,2, Graduate,0,0.0,680000.0,13.0,842,0.0, Rejected
1349,2, Not Graduate,0,70000.0,360000.0,23.0,645,70000.0, Rejected
1350,5, Graduate,1,1160000.0,1340000.0,2.0,827,1280000.0, Rejected
1351,5, Not Graduate,1,310000.0,540000.0,1.0,470,315000.0, Rejected
1352,4, Graduate,1,770000.0,800000.0,2.0,776,990000.0, Rejected
1353,3, Graduate,0,0.0,180000.0,4.0,845,0.0, Rejected
1354,0, Not Graduate,0,120000.0,210000.0,4.0,528,120000.0, Rejected
1355,5, Graduate,0,40000.0,390000.0,19.0,778,5000.0, Rejected
1356,1, Not Graduate,0,140000.0,390000.0,5.0,563,110000.0, Rejected
1357,1, Not Graduate,0,0.0,640000.0,17.0,685,0.0, Rejected
1358,1, Graduate,1,380000.0,370000.0,3.0,865,240000.0, Approved
1359,5, Graduate,1,330000.0,1870000.0,25.0,304,195000.0, Rejected
1360,5, Graduate,0,0.0,550000.0,21.0,674,0.0, Rejected
1361,1, Not Graduate,1,410000.0,1790000.0,10.0,324,310000.0, Rejected
1362,5, Graduate,0,30000.0,170000.0,5.0,896,45000.0, Rejected
1363,0, Graduate,0,40000.0,670000.0,25.0,368,20000.0, Rejected
1364,0, Graduate,1,1200000.0,7930000.0,18.0,715,1355000.0, Rejected
1365,4, Not Graduate,0,70000.0,630000.0,12.0,717,60000.0, Rejected
1366,3, Graduate,1,1700000.0,3860000.0,2.0,698,945000.0, Rejected
1367,0, Not Graduate,1,540000.0,520000.0,5.0,694,120000.0, Approved
1368,4, Not Graduate,0,0.0,370000.0,15.0,630,0.0, Rejected
1369,2, Graduate,1,1470000.0,2490000.0,5.0,715,1755000.0, Approved
1370,3, Graduate,0,20000.0,320000.0,18.0,679,10000.0, Rejected
1371,0, Not Graduate,0,30000.0,520000.0,16.0,729,10000.0, Rejected
1372,2, Graduate,0,100000.0,610000.0,13.0,630,55000.0, Rejected
1373,4, Not Graduate,0,80000.0,100000.0,1.0,842,75000.0, Rejected
1374,0, Graduate,1,890000.0,4790000.0,21.0,865,965000.0, Rejected
1375,0, Graduate,0,120000.0,290000.0,3.0,319,75000.0, Rejected
1376,5, Not Graduate,1,740000.0,3170000.0,25.0,643,590000.0, Rejected
1377,2, Graduate,0,80000.0,180000.0,1.0,388,60000.0, Rejected
1378,0, Graduate,0,0.0,80000.0,2.0,649,0.0, Rejected
1379,1, Graduate,1,650000.0,2430000.0,23.0,371,425000.0, Rejected
1380,5, Graduate,0,50000.0,360000.0,11.0,842,45000.0, Rejected
1381,5, Graduate,0,80000.0,350000.0,19.0,462,70000.0, Rejected
1382,0, Graduate,0,0.0,670000.0,12.0,666,0.0, Rejected
1383,5, Not Graduate,0,60000.0,670000.0,13.0,697,60000.0, Rejected
1384,3, Graduate,0,70000.0,170000.0,2.0,798,35000.0, Rejected
1385,2, Graduate,1,500000.0,3050000.0,18.0,818,230000.0, Rejected
1386,3, Graduate,0,50000.0,150000.0,2.0,689,35000.0, Rejected
1387,4, Not Graduate,0,120000.0,750000.0,17.0,787,135000.0, Rejected
1388,3, Graduate,1,320000.0,610000.0,3.0,679,75000.0, Rejected
1389,1, Not Graduate,0,100000.0,280000.0,4.0,820,145000.0, Rejected
1390,5, Graduate,1,900000.0,2480000.0,3.0,884,775000.0, Rejected
1391,5, Graduate,0,80000.0,490000.0,24.0,825,40000.0, Rejected
1392,1, Graduate,0,100000.0,420000.0,23.0,823,105000.0, Rejected
1393,5, Graduate,1,800000.0,1660000.0,3.0,480,130000.0, Rejected
1394,3, Graduate,0,40000.0,570000.0,10.0,822,30000.0, Rejected
1395,4, Graduate,1,990000.0,2700000.0,4.0,760,775000.0, Rejected
1396,0, Not Graduate,0,140000.0,640000.0,16.0,311,45000.0, Rejected
1397,1, Graduate,0,30000.0,340000.0,18.0,766,40000.0, Rejected
1398,3, Graduate,0,50000.0,280000.0,4.0,723,60000.0, Rejected
1399,3, Graduate,0,30000.0,450000.0,15.0,867,10000.0, Rejected
1400,3, Not Graduate,1,270000.0,1460000.0,19.0,771,165000.0, Rejected
1401,0, Graduate,0,80000.0,460000.0,10.0,813,20000.0, Rejected
1402,2, Graduate,1,1870000.0,12690000.0,20.0,499,2410000.0, Rejected
